CID,IDSURVEY,zHD,zHDERR,zCMB,zCMBERR,zHEL,zHELERR,m_b_corr,m_b_corr_err_DIAG,MU_SH0ES,MU_SH0ES_ERR_DIAG,CEPH_DIST,IS_CALIBRATOR,USED_IN_SH0ES_HF,c,cERR,x1,x1ERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,RA,DEC,HOST_RA,HOST_DEC,HOST_ANGSEP,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,PKMJD,PKMJDERR,NDOF,FITCHI2,FITPROB,m_b_corr_err_RAW,m_b_corr_err_VPEC,biasCor_m_b,biasCorErr_m_b,biasCor_m_b_COVSCALE,biasCor_m_b_COVADD,SNID,logMstar,z_use,mu_obs,mu_lcdm_67p4,mu_resid_67p4,mu_resid_centered,H0_proxy_centered,logMstar_proxy,Reff_kpc,stellar_age_Gyr,sigma_v_km_s,sSFR,logsSFR,metallicity,morphology,Reff_kpc_was_missing,stellar_age_Gyr_was_missing,sigma_v_km_s_was_missing,logsSFR_was_missing,metallicity_was_missing,D_MR_age,D_sigma_age,D_hybrid,D_reg,logD_reg,F_fill,G_absorb,G_sat,G_overflow,well_regime
05D1cb,4,0.63077,0.00169,0.63071,0.001,0.632,0.001,23.4102,0.201051,42.6632,0.202856,-9.0,0,0,-0.001731,0.041603,-0.292514,0.20646,23.4339,0.0294256,7.59333e-06,2.05795e-07,0.000385306,-1.02819e-08,-5.53526e-09,36.7377,-4.1176,-999,-999,-9.0,-11.4887,250,0.0242253,10.111,0.0795,53616.8,0.3089,41,53.645,0.0891251,0.1214,0.0072,-0.0665,0.003,1.0,0.004,05D1CB,10.111,0.63077,42.6632,42.95316212761536,-0.289962127615361,-0.1098153657253337,70.89620193203837,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,1.0366922668866967,1.0,1.018180944240784,1.018180944240784,0.0078249647416667,0.8853747341224211,0.7010305487483388,0.29896945125166124,0.0,near-capacity/saturated
05D2ci,4,0.63183,0.00169,0.63189,0.001,0.63,0.001,23.0581,0.325833,42.3111,0.32695,-9.0,0,0,0.073098,0.064924,-0.938128,0.246,23.33,0.0446844,8.35577e-06,3.43889e-07,0.000881622,-5.27573e-08,-8.8983e-09,150.008,2.2159,-999,-999,-9.0,10.2207,250,0.0168682,10.977,0.159,53427.9,0.2726,26,37.0865,0.0734239,0.1972,0.0072,-0.1449,0.007,1.0,0.011,05D2CI,10.977,0.63183,42.3111,42.95759941334965,-0.6464994133496447,-0.4663526514596174,83.54691668948617,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,7.614648470395152,1.0,2.759465474832089,2.759465474832089,0.44082496474166655,2.3995351955061643,0.0021785271408223394,0.9978214728591777,0.5819819908095324,overflowing
03D4at,4,0.63225,0.00169,0.63223,0.001,0.634,0.001,23.5963,0.322534,42.8493,0.323662,-9.0,0,0,-0.056573,0.066575,0.21129,0.32719,23.4716,0.0334611,7.33464e-06,2.26045e-07,0.00133045,-2.54661e-08,-5.65422e-09,333.6,-17.7767,-999,-999,-9.0,-3.1201,250,0.0225159,8.751,0.0775,52816.9,0.5577,22,23.2849,0.3858,0.2044,0.0072,0.029,0.002,1.0,0.008,03D4AT,8.751,0.63225,42.8493,42.95935563407248,-0.1100556340724807,0.0700911278175464,65.25918879324328,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.04525325876569894,1.0,0.212728150731158,0.212728150731158,-0.6721750352583339,0.18498100063578957,0.9999925888321042,7.411167895835162e-06,0.0,filling/absorbing
1330642,10,0.63399,0.00145,0.63392,0.0005,0.63521,0.0005,23.3442,0.145119,42.5972,0.147609,-9.0,0,0,-0.094591,0.03778,1.05101,0.31482,23.0164,0.0399171,1.11538e-05,4.10072e-07,0.00178416,-7.49489e-08,-1.04511e-08,37.0406,-4.0471,-999,-999,0.43,-11.4411,250,0.022165,9.27,0.036,57317.8,0.3733,46,30.6829,0.95973,0.1133,0.0062,0.0674,0.006,0.749,0.0,1330642,9.27,0.63399,42.5972,42.96661965807586,-0.3694196580758557,-0.1892728961858285,73.53845066811407,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.14950298328844178,1.0,0.3866561877990997,0.3866561877990997,-0.4126750352583339,0.3362227719992172,0.9995145114692525,0.0004854885307475122,0.0,filling/absorbing
04D1pu,4,0.63777,0.00169,0.63771,0.001,0.639,0.001,23.2768,0.442055,42.5298,0.442879,-9.0,0,0,0.096759,0.080719,-1.59949,0.37149,23.7472,0.0516864,5.69015e-06,2.70879e-07,0.00689405,-5.13598e-08,-1.02903e-08,36.8686,-4.7449,-999,-999,-9.0,-11.0695,250,0.0247076,9.314,0.2395,53330.2,0.0208,27,34.5418,0.15086,0.2317,0.0071,-0.1172,0.039,1.0,0.029,04D1PU,9.314,0.63777,42.5298,42.982335283874754,-0.4525352838747523,-0.2723885219847251,76.40778340125942,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.16544355708260547,1.0,0.40674756784248517,0.40674756784248517,-0.39067503525833364,0.35369353725433494,0.9993080268447155,0.0006919731552844221,0.0,filling/absorbing
1343871,10,0.63794,0.00145,0.63787,0.0005,0.639,0.0005,23.6107,0.309645,42.8637,0.31082,-9.0,0,0,-0.197246,0.073319,1.30773,1.08187,23.1886,0.0700884,9.51789e-06,6.14417e-07,0.0209274,-3.78792e-07,-1.95164e-08,43.5025,-0.3703,-999,-999,0.66,-12.3025,250,0.0554627,8.743,0.9285,57390.7,1.3342,14,9.03468,0.82882,0.2508,0.0061,0.3284,0.018,0.706,0.0,1343871,8.743,0.63794,42.8637,42.98303999619128,-0.1193399961912788,0.0608067656987483,65.5388087687214,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.04442729370817611,1.0,0.21077784732239532,0.21077784732239532,-0.6761750352583333,0.18328508462816986,0.9999930515673386,6.948432661390882e-06,0.0,filling/absorbing
05D4ag,4,0.63824,0.01009,0.63823,0.01,0.64,0.01,23.4064,0.366523,42.6594,0.367516,-9.0,0,0,0.086044,0.058932,0.49764,0.47275,23.6216,0.0455643,6.38768e-06,2.68067e-07,0.00904862,-9.29892e-08,-8.57765e-09,333.448,-18.1653,-999,-999,-9.0,-2.8787,250,0.0247499,8.381,0.3925,53538.6,0.483,32,38.7306,0.19194,0.1696,0.0426,-0.0298,0.006,1.0,0.028,05D4AG,8.381,0.63824,42.6594,42.984283172243714,-0.324883172243716,-0.1447364103536887,72.04555289793959,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.019304113348475843,1.0,0.13893925465071613,0.13893925465071613,-0.8571750352583335,0.12081674317453578,0.9999996242580305,3.757419695710118e-07,0.0,filling/absorbing
1337325,10,0.63873,0.00518,0.63866,0.005,0.64,0.005,23.5274,0.26025,42.7804,0.261646,-9.0,0,0,-0.226047,0.068185,0.080251,0.59352,23.155,0.0628838,9.81772e-06,5.68623e-07,0.00842676,-2.03615e-07,-1.82068e-08,35.135,-4.6525,-999,-999,-9.0,-11.2937,250,0.0195396,7.0,2.0,57357.6,0.7239,32,30.5986,0.53746,0.2093,0.0219,0.286,0.019,0.689,0.0,1337325,7.0,0.63873,42.7804,42.98631250298355,-0.2059125029835513,-0.0257657410935241,68.20450239474697,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.0008028785567810385,1.0,0.028335114030914387,0.028335114030914387,-1.5476750352583335,0.02463922959209947,0.999999999994487,5.5130238426478665e-12,0.0,filling/absorbing
1334879,10,0.63934,0.00518,0.63936,0.005,0.64,0.005,23.537,0.16971,42.79,0.171844,-9.0,0,0,0.095583,0.040897,-0.028619,0.26341,23.67,0.0389265,6.10922e-06,2.19032e-07,0.00168626,-2.94201e-08,-6.40899e-09,52.4089,-28.2164,-999,-999,-9.0,2.7727,250,0.00625712,9.666,0.025,57336.5,0.3622,41,37.7769,0.61467,0.115,0.0219,-0.2192,0.017,0.883,0.0,1334879,9.666,0.63934,42.79,42.988836752489846,-0.1988367524898464,-0.0186899905998192,67.98261948294846,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.3720915940624891,1.0,0.6099931593708481,0.6099931593708481,-0.21467503525833348,0.5304288342355201,0.988324129504092,0.011675870495907986,0.0,filling/absorbing
05D2ec,4,0.64185,0.0017,0.6419,0.001,0.64,0.001,23.5946,0.255519,42.8476,0.256941,-9.0,0,0,-0.1167,0.052906,-0.196789,0.21155,23.4018,0.0327391,7.82105e-06,2.35835e-07,0.000755271,-1.48233e-08,-5.71008e-09,149.859,2.0136,-999,-999,-9.0,10.1652,250,0.0168485,9.997,0.0565,53440.4,0.4206,21,26.66,0.18239,0.1583,0.0071,0.0867,0.003,1.0,0.005,05D2EC,9.997,0.64185,42.8476,42.99919945844866,-0.1515994584486577,0.0285473034413694,66.5197235782895,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.7973515796722871,1.0,0.8929455241719683,0.8929455241719683,-0.04917503525833367,0.7764743688451898,0.8545747190136675,0.14542528098633245,0.0,near-capacity/saturated
1308568,10,0.64311,0.00146,0.64305,0.0005,0.64442,0.0005,23.1079,0.406947,42.3609,0.407842,-9.0,0,0,0.10291,0.09101,-0.03255,1.02339,23.2478,0.12174,9.01353e-06,1.01066e-06,0.0267563,-8.52022e-07,-4.77109e-08,33.8732,-5.0525,-999,-999,0.19,-11.1669,250,0.0174905,8.873,0.2085,57289.7,0.8696,50,50.3073,0.46122,0.2973,0.0061,-0.2356,0.02,0.884,0.0,1308568,8.873,0.64311,42.3609,43.004386982459536,-0.6434869824595353,-0.4633402205695081,83.43109444007149,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.05993077018632715,1.0,0.24480763860084717,0.24480763860084717,-0.6111750352583338,0.21287620747899755,0.9999801901463398,1.9809853660230886e-05,0.0,filling/absorbing
04D3cy,4,0.64371,0.0017,0.64364,0.001,0.643,0.001,23.5462,0.308662,42.7992,0.309841,-9.0,0,0,-0.039643,0.064277,-0.189327,0.20437,23.5098,0.0350406,7.08104e-06,2.28531e-07,0.00137985,-2.4363e-08,-5.40259e-09,214.552,52.6583,-999,-999,-9.0,-12.7833,250,0.00886831,9.98,0.212,53101.1,0.2652,31,30.6005,0.48646,0.1939,0.0071,0.0058,0.002,1.0,0.008,04D3CY,9.98,0.64371,42.7992,43.00685384640779,-0.2076538464077941,-0.0275070845177669,68.259218768236,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.766743069201483,1.0,0.8756387346948652,0.8756387346948652,-0.05767503525833341,0.7614249866911872,0.8707881405384947,0.1292118594615053,0.0,near-capacity/saturated
05D3ax,4,0.64371,0.0017,0.64363,0.001,0.643,0.001,23.5504,0.315374,42.8034,0.316528,-9.0,0,0,-0.070931,0.063807,0.60257,0.42003,23.3347,0.0458039,8.32006e-06,3.50998e-07,0.0039931,-1.13137e-07,-7.02577e-09,214.823,52.6875,-999,-999,-9.0,-12.8139,250,0.00760838,8.442,0.39,53399.9,0.2961,24,38.5226,0.0306283,0.2029,0.0071,0.0401,0.002,1.0,0.006,05D3AX,8.442,0.64371,42.8034,43.00685384640779,-0.2034538464077897,-0.0233070845177625,68.1273213314253,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.022215181149653474,1.0,0.14904759225410533,0.14904759225410533,-0.8266750352583335,0.1296066019600916,0.9999993856871442,6.143128557652103e-07,0.0,filling/absorbing
05D3lb,4,0.6477,0.0017,0.64763,0.001,0.647,0.001,23.566,0.287168,42.819,0.288435,-9.0,0,0,0.024403,0.048672,0.30349,0.18291,23.6204,0.0282332,6.3951e-06,1.66297e-07,9.25324e-05,-8.89407e-09,-3.92045e-09,214.382,53.1679,-999,-999,-9.0,-12.9571,250,0.00924963,8.931,0.23,53528.7,0.262,35,24.9662,0.89545,0.1473,0.0071,-0.0287,0.003,1.0,0.015,05D3LB,8.931,0.6477,42.819,43.0232032457487,-0.2042032457486939,-0.0240564838586667,68.15083688715778,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.06849357883321802,1.0,0.2617128005172127,0.2617128005172127,-0.582175035258334,0.22757634827583714,0.9999683862408114,3.1613759188549277e-05,0.0,filling/absorbing
1338266,10,0.64852,0.00146,0.64846,0.0005,0.6498,0.0005,23.7867,0.271027,43.0397,0.272369,-9.0,0,0,-0.114432,0.06922,-0.297222,0.60589,23.5476,0.0584045,6.8384e-06,3.67855e-07,0.00515189,-1.22456e-07,-9.15504e-09,34.905,-5.8691,-999,-999,0.21,-10.6006,250,0.0224683,8.965,0.3485,57367.0,0.7587,55,47.7138,0.74655,0.2248,0.0061,0.0185,0.007,0.696,0.0,1338266,8.965,0.64852,43.0397,43.02655143659801,0.0131485634019909,0.1932953252920182,61.6596182362324,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.0740712815961439,1.0,0.2721604189134475,0.2721604189134475,-0.5651750352583337,0.23666123383778045,0.9999584212132273,4.157878677274044e-05,0.0,filling/absorbing
05D3kt,4,0.6487,0.0017,0.64863,0.001,0.648,0.001,23.4805,0.309502,42.7335,0.310678,-9.0,0,0,0.051673,0.048004,-0.430921,0.19501,23.6943,0.0305931,5.97438e-06,1.68342e-07,0.000476914,-1.09015e-08,-4.10235e-09,214.974,52.743,-999,-999,-9.0,-12.7764,250,0.00622777,9.138,0.1745,53531.0,0.2671,29,40.9717,0.0692585,0.1436,0.0071,-0.062,0.006,1.0,0.02,05D3KT,9.138,0.6487,42.7335,43.027285867753605,-0.2937858677536056,-0.1136391058635783,71.0211528508708,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.11031888378546158,1.0,0.33214289349315645,0.33214289349315645,-0.47867503525833366,0.28881990738535346,0.9998323833835462,0.00016761661645382092,0.0,filling/absorbing
1334707,10,0.64962,0.00146,0.64964,0.0005,0.6503,0.0005,23.5275,0.147114,42.7805,0.149571,-9.0,0,0,-0.174674,0.039539,0.49395,0.2515,23.1583,0.0343458,9.78749e-06,3.09614e-07,0.000571796,-3.63186e-08,-7.53345e-09,51.7764,-28.6278,-999,-999,0.28,2.8487,250,0.0102076,9.267,0.2315,57340.0,0.314,42,39.8183,0.56716,0.1195,0.0061,0.1914,0.01,0.672,0.0,1334707,9.267,0.64962,42.7805,43.03103661021749,-0.2505366102174804,-0.0703898483274531,69.62061674029819,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.14847381199055817,1.0,0.38532302824817244,0.38532302824817244,-0.41417503525833393,0.3350635028244978,0.9995261029436441,0.0004738970563559322,0.0,filling/absorbing
04D1sk,4,0.66213,0.00147,0.66207,0.0005,0.6634,0.0005,23.7263,0.278466,42.9793,0.279772,-9.0,0,0,0.083271,0.055148,0.45278,0.37908,23.8042,0.0320015,5.39911e-06,1.59136e-07,0.00245852,-2.21593e-08,-3.31601e-09,36.0949,-4.3536,-999,-999,-9.0,-11.0185,250,0.0220312,10.416,0.15,53355.3,0.5278,21,10.1662,0.97667,0.1718,0.006,-0.1652,0.005,1.0,0.007,04D1SK,10.416,0.66213,42.9793,43.08154416584673,-0.1022441658467272,0.0779025960433,65.02485273886715,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,2.092424800972895,1.0,1.446521738765509,1.446521738765509,0.1603249647416666,1.2578449902308775,0.1671726119561897,0.8328273880438103,0.1707208530478369,overflowing
05D3hs,4,0.6647,0.00171,0.66463,0.001,0.664,0.001,23.6168,0.232426,42.8698,0.233989,-9.0,0,0,-0.175117,0.047574,0.58036,0.20646,23.2305,0.0341108,9.15824e-06,2.87726e-07,0.00123987,-3.24679e-08,-6.31123e-09,215.307,52.9038,-999,-999,-9.0,-12.6268,250,0.00846438,9.004,0.13,53490.9,0.2868,43,43.9698,0.43029,0.143,0.007,0.1884,0.006,0.92,0.0,05D3HS,9.004,0.6647,42.8698,43.09180789297682,-0.2220078929768192,-0.0418611310867919,68.71192611660976,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.08103075006003455,1.0,0.2846590297479549,0.2846590297479549,-0.5456750352583337,0.24752959108517816,0.9999430668590295,5.6933140970511474e-05,0.0,filling/absorbing
05D3mh,4,0.67072,0.0101,0.67065,0.01,0.67,0.01,23.8147,0.273465,43.0677,0.274795,-9.0,0,0,0.048163,0.054126,0.65852,0.4762,23.7896,0.0376619,5.4722e-06,1.89819e-07,0.00418427,-4.44111e-08,-3.40343e-09,214.749,52.6676,-999,-999,-9.0,-12.4066,250,0.00801395,10.078,0.2765,53558.0,0.542,15,32.3637,0.00574257,0.1742,0.0409,-0.1293,0.004,1.0,0.004,05D3MH,10.078,0.67072,43.0677,43.1157028497449,-0.0480028497448969,0.1321439121451302,63.42071210665263,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.9608373106173316,1.0,0.9802231718486734,0.9802231718486734,-0.008675035258333927,0.8523679755205856,0.7536470042305237,0.24635299576947628,0.0,near-capacity/saturated
03D1co,4,0.67773,0.00172,0.67767,0.001,0.679,0.001,23.9721,0.310626,43.2251,0.311797,-9.0,0,0,-0.039608,0.066536,0.67911,0.40655,23.8105,0.0445752,5.36775e-06,2.20374e-07,0.00623951,-6.08659e-08,-4.52939e-09,36.5677,-4.9351,-999,-999,-9.0,-10.5042,250,0.0246802,8.647,0.284,52954.5,0.4544,35,42.7944,0.1714,0.2039,0.0069,0.0087,0.002,1.0,0.005,03D1CO,8.647,0.67773,43.2251,43.14327159508549,0.0818284049145035,0.2619751668045307,59.73995115459764,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.03561638678152624,1.0,0.18872305785086455,0.18872305785086455,-0.7241750352583335,0.16410700682683874,0.9999967945538997,3.2054461003290937e-06,0.0,filling/absorbing
05D2bt,4,0.6819,0.0101,0.68195,0.01,0.68,0.01,23.5846,0.23784,42.8376,0.239367,-9.0,0,0,-0.16162,0.048335,0.51418,0.25606,23.2239,0.0327689,9.21407e-06,2.78092e-07,0.00179563,-4.08408e-08,-5.60276e-09,150.418,2.5662,-999,-999,-9.0,9.5415,250,0.017322,7.0,5.0,53401.5,0.2454,30,58.1097,0.00154997,0.1481,0.0403,0.1625,0.004,0.905,0.0,05D2BT,7.0,0.6819,42.8376,43.15954277061528,-0.32194277061528,-0.1417960087252527,71.94806167672284,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.0008028785567810385,1.0,0.028335114030914387,0.028335114030914387,-1.5476750352583335,0.02463922959209947,0.999999999994487,5.5130238426478665e-12,0.0,filling/absorbing
06D3cc,4,0.68372,0.00172,0.68365,0.001,0.683,0.001,23.9186,0.406839,43.1716,0.407734,-9.0,0,0,-0.004655,0.084133,0.71634,0.61991,23.7752,0.0733842,5.545e-06,3.74783e-07,0.00285065,-2.03507e-07,3.76454e-09,214.382,52.9125,-999,-999,-9.0,-12.3107,250,0.0069584,10.083,0.127,53760.5,0.7247,12,5.67728,0.93147,0.3107,0.0069,-0.0757,0.003,0.825,0.0,06D3CC,10.083,0.68372,43.1716,43.1666146490272,0.0049853509727952,0.1851321128628225,61.89185137448428,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.9719632823068307,1.0,0.9858820619755203,0.9858820619755203,-0.006175035258333544,0.8572887495439308,0.7460894397750876,0.25391056022491243,0.0,near-capacity/saturated
04D4ic,4,0.68519,0.00172,0.68517,0.001,0.687,0.001,23.7636,0.365177,43.0166,0.366173,-9.0,0,0,-0.015862,0.07198,-0.878255,0.38451,23.8497,0.0435894,5.17765e-06,2.07869e-07,0.00177992,-3.63888e-08,-1.28437e-09,333.591,-17.9435,-999,-999,-9.0,-2.8509,250,0.0237703,9.325,0.155,53256.3,0.6594,38,48.3257,0.12171,0.2346,0.0068,-0.0469,0.006,1.0,0.007,04D4IC,9.325,0.68519,43.0166,43.17231346917747,-0.1557134691774706,0.0244332927125565,66.64586943952946,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.1696875030076587,1.0,0.41193146342555875,0.41193146342555875,-0.38517503525833396,0.35820127254396417,0.9992439310726314,0.0007560689273686139,0.0,filling/absorbing
05D1ke,4,0.68872,0.0101,0.68867,0.01,0.69,0.01,23.5607,0.224893,42.8137,0.226508,-9.0,0,0,-0.111381,0.049117,0.21014,0.2579,23.3282,0.0268484,8.37025e-06,2.06982e-07,0.00125156,-1.22031e-08,-3.76389e-09,36.6929,-4.8625,-999,-999,-9.0,-10.3943,250,0.0200905,8.851,0.3325,53731.3,0.3466,13,19.7924,0.10051,0.1516,0.04,0.0905,0.002,0.941,0.0,05D1KE,8.851,0.68872,42.8137,43.18595094485183,-0.3722509448518281,-0.1921041829618008,73.63439673580956,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.05697047742663573,1.0,0.23868491086988936,0.23868491086988936,-0.6221750352583332,0.20755209640859945,0.9999834086140852,1.6591385914818352e-05,0.0,filling/absorbing
1262715,10,0.68935,0.00519,0.68937,0.005,0.69,0.005,23.6005,0.154427,42.8535,0.15677,-9.0,0,0,-0.075709,0.042139,1.02416,0.32528,23.2916,0.0315682,8.65729e-06,2.51714e-07,0.00077137,-3.30435e-08,-5.43987e-09,53.37,-28.4427,-999,-999,-9.0,2.8583,250,0.00626292,11.052,0.3255,56660.3,0.4063,26,25.106,0.51298,0.1342,0.0205,0.0239,0.008,0.602,0.0,1262715,11.052,0.68935,42.8535,43.18837781934951,-0.334877819349515,-0.1547310574594877,72.37792164165413,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,9.050026668214507,1.0,3.008326467934103,3.008326467934103,0.4783249647416661,2.615936059073133,0.0011914953750041812,0.9988085046249958,0.6169916398126009,overflowing
1262214,10,0.68936,0.00519,0.68937,0.005,0.69,0.005,23.7914,0.270648,43.0444,0.271991,-9.0,0,0,-0.139531,0.072256,0.23704,0.2808,23.4718,0.0322941,7.33278e-06,2.18106e-07,-0.00171403,-2.04816e-08,-2.89001e-10,53.5027,-28.6602,-999,-999,0.18,2.9794,250,0.00655473,8.864,0.0575,56657.2,0.3781,41,61.9942,0.0186963,0.2373,0.0205,0.0945,0.009,0.608,0.0,1262214,8.864,0.68936,43.0444,43.1884163241149,-0.1440163241149008,0.0361304377751263,66.28783103862239,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.058701589215337836,1.0,0.2422841281362665,0.2422841281362665,-0.6156750352583332,0.21068185055327524,0.9999815760872092,1.842391279087146e-05,0.0,filling/absorbing
06D3em,4,0.69072,0.0101,0.69065,0.01,0.69,0.01,23.6613,0.425,42.9143,0.425857,-9.0,0,0,0.17067,0.059933,-0.146668,0.3571,24.1014,0.0359401,4.10611e-06,1.3592e-07,0.00139078,-1.95715e-08,-2.34016e-09,214.848,53.023,-999,-999,-9.0,-12.2919,250,0.00901597,9.459,0.2445,53881.7,0.5906,29,29.8679,0.42062,0.1905,0.0399,-0.1617,0.02,1.0,0.028,06D3EM,9.459,0.69072,42.9143,43.193648016858994,-0.2793480168589966,-0.0992012549689693,70.55050837095166,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.23102014865070203,1.0,0.4806455930949382,0.4806455930949382,-0.31817503525833385,0.4179526896477724,0.9977770822423068,0.002222917757693211,0.0,filling/absorbing
03D4cz,4,0.69318,0.00173,0.69316,0.001,0.695,0.001,23.6632,0.316876,42.9162,0.318024,-9.0,0,0,-0.068748,0.084254,-1.76537,0.36781,23.7601,0.0468212,5.62308e-06,2.42489e-07,0.00657405,-5.50191e-08,-3.67144e-09,334.174,-17.9263,-999,-999,-9.0,-2.916,250,0.0245404,10.389,0.245,52894.6,0.413,26,26.4066,0.44094,0.2593,0.0068,-0.0034,0.005,0.708,0.0,03D4CZ,10.389,0.69318,42.9162,43.2030863192947,-0.2868863192946946,-0.1067395574046674,70.79585123880877,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,1.9663003610777978,1.0,1.4022484374557853,1.4022484374557853,0.1468249647416661,1.219346467352857,0.19969443639508333,0.8003055636049167,0.14396580699550776,near-capacity/saturated
04D4ib,4,0.69718,0.00173,0.69716,0.001,0.699,0.001,23.7162,0.211018,42.9692,0.212738,-9.0,0,0,-0.138525,0.052006,0.9689,0.21666,23.3147,0.0296044,8.47456e-06,2.31073e-07,0.000702881,-1.65834e-08,-2.64872e-09,334.174,-18.1051,-999,-999,-9.0,-2.8183,250,0.0237325,10.994,0.118,53267.4,0.2908,31,21.9306,0.88518,0.1647,0.0068,0.1174,0.005,0.67,0.0,04D4IB,10.994,0.69718,42.9692,43.21836514543877,-0.2491651454387664,-0.0690183835487392,69.57665943409813,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,7.918626500063309,1.0,2.8140056477938242,2.8140056477938242,0.4493249647416663,2.446961432864195,0.00190013355240648,0.9980998664475935,0.5902062833929123,overflowing
06D4ba,4,0.69818,0.0101,0.69816,0.01,0.7,0.01,23.7141,0.341743,42.9671,0.342807,-9.0,0,0,-0.093002,0.070675,0.6784,0.41089,23.4527,0.0495926,7.46317e-06,3.40892e-07,0.00215753,-9.55833e-08,-8.30619e-10,333.899,-18.2291,-999,-999,-9.0,-2.72,250,0.022569,8.544,0.424,53904.8,0.5013,35,42.2065,0.18755,0.2382,0.0395,0.0739,0.002,0.947,0.0,06D4BA,8.544,0.69818,42.9671,43.22217178045527,-0.2550717804552675,-0.0749250185652403,69.76617295082094,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.028096347065622727,1.0,0.16761966360676123,0.16761966360676123,-0.7756750352583334,0.14575622922327064,0.9999986023794949,1.3976205050733225e-06,0.0,filling/absorbing
05D4bj,4,0.69918,0.00173,0.69916,0.001,0.701,0.001,23.6872,0.337384,42.9402,0.338462,-9.0,0,0,0.064232,0.054972,0.19285,0.29626,23.8349,0.0344688,5.24867e-06,1.66629e-07,0.00131871,-2.52702e-08,-2.73798e-09,333.749,-18.1334,-999,-999,-9.0,-2.7401,250,0.0241276,9.265,0.0965,53564.0,0.3486,42,52.1842,0.13486,0.1741,0.0068,-0.0749,0.005,1.0,0.017,05D4BJ,9.265,0.69918,42.9402,43.225973214848864,-0.2857732148488665,-0.1056264529588393,70.75957033444556,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,0.14779163679023408,1.0,0.38443680987550166,0.38443680987550166,-0.4151750352583333,0.33429287815261016,0.9995336765001832,0.00046632349981683835,0.0,filling/absorbing
05D4cq,4,0.69918,0.00173,0.69916,0.001,0.701,0.001,23.8161,0.213646,43.0691,0.215345,-9.0,0,0,-0.134624,0.053637,0.63738,0.26364,23.4618,0.031648,7.401e-06,2.15731e-07,0.000832334,-1.96952e-08,-1.62663e-09,333.54,-18.2267,-999,-999,-9.0,-2.6674,250,0.0266223,10.554,0.1595,53586.3,0.3785,42,48.7046,0.22131,0.1735,0.0068,0.1036,0.004,0.669,0.0,05D4CQ,10.554,0.69918,43.0691,43.225973214848864,-0.1568732148488649,0.0232735470411622,66.68147334688787,,5.0,4.0,150.0,,-10.0,8.7,nan,True,True,True,True,True,2.8750795060939653,1.0,1.6956060783455527,1.6956060783455527,0.22932496474166653,1.4744400681265677,0.061922549073910926,0.9380774509260891,0.3018512175207423,overflowing
