host_id,is_early,morphology,logMstar,Mstar,Reff_kpc,stellar_age_Gyr,logsSFR,sSFR,metallicity,sigma_v_km_s,D_MR_age,D_sigma_age,D_hybrid,D_reg,logD_reg,Dsat,F_fill,G_absorb,G_sat,G_overflow,phi_sat,delta_mu_sat,mu_resid,H0_proxy,well_regime
CAP_HOST_01928,False,late/star-forming,10.147032856615429,14029198386.620012,3.720765566866498,3.3933711949182674,-9.324446527315764,4.73754635815443e-10,8.590420990038393,119.06315589718656,0.4845603746674887,0.8512677879427659,0.6247496871502488,0.6247496871502488,-0.2042939526788307,1.15,0.5432605975219555,0.9862268189268844,0.013773181073115615,0.0,0.0011431740290685961,-0.0024809530528804723,-0.21836592073676625,74.53033626565518,filling/absorbing
CAP_HOST_01929,False,late/star-forming,10.053392660240721,11308178630.588142,11.373190052566382,1.8977814679280298,-9.495613946004035,3.194376145198952e-10,8.731065702853167,95.19626023581563,0.0714615683641178,0.3043448995286707,0.14345585716062065,0.14345585716062065,-0.8432817152422601,1.15,0.12474422361793101,0.9999995299512451,4.7004875496513987e-07,0.0,3.901404666210661e-08,-8.471792425308329e-08,0.05793093864857363,65.62566372511716,filling/absorbing
CAP_HOST_01930,True,early/quiescent,11.305252731863739,201954126681.15613,8.584184438258577,4.240186275335227,-11.082829987495206,8.263613805176442e-12,8.962638309478228,187.70137971837855,3.7779360819376824,2.6436254081847275,3.07415853719146,3.07415853719146,0.48772626070830044,1.15,2.673181336688226,0.0010241322789810159,0.998975867721019,0.625272874208937,0.08291499702084458,-0.17297184095845436,-0.1674969437831862,72.80467797916188,overflowing
CAP_HOST_01931,True,early/quiescent,11.047460560769599,111547684786.23695,9.382139316235435,8.207368393116885,-11.323145739107739,4.751757412789065e-12,9.256083830246855,181.21256192692636,3.695545800071834,4.769365210696921,4.083838728223199,4.083838728223199,0.6110685833596154,1.15,3.5511641114984345,0.000140392472625539,0.9998596075273745,0.7183013420870658,0.08298834742477208,-0.17311891896987633,-0.27302844015899286,76.43030357430872,overflowing
CAP_HOST_01932,True,early/quiescent,10.80532426815718,63874022678.79284,5.485898531206518,6.606013251410525,-10.833593994926447,1.4669185654319472e-11,8.899914526052653,195.2328615725412,2.91294253043673,4.455796332280598,3.504512579273251,3.504512579273251,0.5446276232007601,1.15,3.0474022428463057,0.00040955630446848357,0.9995904436955315,0.6715764947519541,0.08296600682672912,-0.1730741239425304,-0.08170502913601246,69.98434501120335,overflowing
CAP_HOST_01933,True,early/quiescent,10.35333520262679,22559797790.27192,1.9258080755688205,5.446237020274084,-11.138548004857817,7.26862050880491e-12,8.999945449042368,166.78244935115615,2.416210210962581,2.68087944211497,2.475739803091097,2.475739803091097,0.39370499898308847,1.15,2.152817220079215,0.004644384431405246,0.9953556155685948,0.5330053490039444,0.08261451609219336,-0.1723692298682908,-0.1592043427841492,72.52717557939607,overflowing
CAP_HOST_01934,True,early/quiescent,10.052590811221286,11287319313.375925,1.3354519882047202,6.525006767981851,-11.948915310310566,1.1248242991873489e-12,9.19013076031152,154.61563921711078,2.088620214698251,2.7603735566163428,2.33567636887456,2.33567636887456,0.3684126668012852,1.15,2.0310229294561393,0.006965631483222379,0.9930343685167776,0.5041012530335914,0.08242185258689255,-0.17198275738843943,-0.2376718282920438,75.1959174075056,overflowing
CAP_HOST_01935,False,late/star-forming,10.27892110927229,19007329754.487698,3.9031628776579828,1.7652928098533274,-8.91458899714873,1.217337506211117e-09,8.798687979825315,111.45963058551193,0.3255645918580187,0.38808959788717806,0.34576703269269904,0.34576703269269904,-0.4612164170834305,1.15,0.3006669849501731,0.9997779229190152,0.00022207708098477414,0.0,1.8432397721736254e-05,-4.002507421599515e-05,-0.04023783556023379,68.66057935248837,filling/absorbing
CAP_HOST_01936,False,late/star-forming,10.515557452806195,32776113344.946556,5.985371907075803,1.7126187767838679,-10.166079810464295,6.822133120180216e-11,8.591945683898546,124.94189215817974,0.355175492577002,0.4731043160915084,0.3987483967353429,0.3987483967353429,-0.3993010501175672,1.15,0.34673773629160254,0.999397792510345,0.0006022074896549845,0.0,4.9983221641363715e-05,-0.00010853447430429604,-0.04444547593342871,68.79375125175488,filling/absorbing
CAP_HOST_01937,True,early/quiescent,10.77629687800043,59744355158.60409,2.7345477132761964,5.732867029120397,-11.232235449247792,5.858204805620491e-12,8.87669286303359,200.99921030006843,4.743503435756977,4.098648004352636,4.289127140500072,4.289127140500072,0.6323689200090016,1.15,3.7296757743478888,9.959996470942922e-05,0.9999004000352906,0.7318072840297533,0.08299173320292912,-0.1731257076969919,-0.11626815936505924,71.1071919309038,overflowing
CAP_HOST_01938,False,late/star-forming,10.306775546099013,20266350347.665203,4.6324535799323545,0.4,-9.65465244847898,2.2148664850140295e-10,8.93764152013066,119.37969798249944,0.06627358129115844,0.10087905247356554,0.07953709340354748,0.07953709340354748,-1.0994302838788945,1.15,0.06916268991612824,0.9999999924298737,7.570126330580781e-09,0.0,6.283204854382049e-10,-1.3643806442792172e-09,0.04865938975900719,65.90646506170829,filling/absorbing
CAP_HOST_01939,False,late/star-forming,10.142149702928789,13872339311.788507,6.281467432105461,1.5003518063261512,-9.665781010973129,2.1588327064271134e-10,9.046248079866583,90.03210707779164,0.12548669299872117,0.2152127443239461,0.15985706280416534,0.15985706280416534,-0.7962681709711844,1.15,0.13900614156883945,0.9999989971465216,1.002853478398358e-06,0.0,8.323683870706373e-08,-1.8074649128920418e-07,-0.05848938402525942,69.2401138556663,filling/absorbing
CAP_HOST_01940,False,late/star-forming,9.544977648475319,3507338225.2029343,1.3698056531964033,2.4556719036055923,-9.825505780885887,1.4944941490498374e-10,8.907481759994926,112.69721695642204,0.23812501143814704,0.5519208176750855,0.3526467564940657,0.3526467564940657,-0.4526601062705557,1.15,0.3066493534731006,0.9997450918891801,0.0002549081108198988,0.0,2.1157373198051602e-05,-4.5942166151400264e-05,-0.121965311219353,71.29399622190347,filling/absorbing
CAP_HOST_01941,False,late/star-forming,9.037278749065095,1089629240.3200595,2.2483896948868756,2.3987164938524503,-9.318838281059989,4.79912121022576e-10,8.90288657264569,68.96699318202099,0.04402527350354311,0.20190243510135075,0.09171086906522265,0.09171086906522265,-1.037579191098548,1.15,0.07974858179584579,0.9999999794855078,2.0514492184976963e-08,0.0,1.702702851353088e-09,-3.6973722954276565e-09,-0.018589945031278823,67.9794874131551,filling/absorbing
CAP_HOST_01942,False,late/star-forming,10.15409479888911,14259188127.700375,3.071230069905259,1.7070725057762552,-10.259878622256904,5.496944824243548e-11,8.512963722699281,95.95973607620701,0.3001583252860514,0.27816988352551886,0.2810795504322171,0.2810795504322171,-0.5511707497589952,1.15,0.244417000375841,0.9999478928597552,5.210714024484598e-05,0.0,4.324892640322217e-06,-9.391364734092526e-06,0.020282263018703173,66.77339285369543,filling/absorbing
CAP_HOST_01943,False,late/star-forming,11.476444788565363,299533077473.7007,5.027522613182021,2.7237227530326313,-9.80897777553263,1.5524664534202303e-10,8.66876290072136,232.97889251967098,6.145675610233667,2.6162310950356966,3.9005142346736745,3.9005142346736745,0.5911218671698141,1.15,3.391751508411891,0.0001936188857685206,0.9998063811142315,0.7050305466715816,0.08298392963248122,-0.17311006094877213,-0.269285596156033,76.29867845891471,overflowing
CAP_HOST_01944,True,early/quiescent,11.361803215924114,230039924253.98468,6.2865147441835605,5.969365699653948,-10.768284179778794,1.704966382363496e-11,9.161987693554883,201.32786852462897,8.272512680468802,4.281697964510224,5.789295720047923,5.789295720047923,0.7626257341072806,1.15,5.03417019134602,1.2203922572173731e-05,0.9999877960774278,0.8013477505349758,0.08299898707442652,-0.17314025215618234,-0.27624448242947086,76.54358394491295,overflowing
CAP_HOST_01945,True,early/quiescent,10.458040783854168,28710501847.92209,3.5417979650457876,4.68306009994078,-11.318909826250838,4.798330673442838e-12,9.118283716938043,152.26823986844448,1.4376815831323881,1.921447124769088,1.616756340260754,1.616756340260754,0.20864457274880346,1.15,1.4058750784876124,0.08435307420795135,0.9156469257920486,0.2643465792654801,0.07599869484074004,-0.15905872271222193,-0.2055376041627046,74.09133453359394,overflowing
CAP_HOST_01946,False,late/star-forming,10.299914207270582,19948681996.84509,4.051518581859737,2.8038701097451897,-9.40560125517203,3.9300560549883177e-10,8.553339765709325,116.1697194605602,0.5228417280853848,0.6696129181345066,0.5755671931448187,0.5755671931448187,-0.23990396845715506,1.15,0.5004932114302773,0.9921947955588668,0.007805204441133221,0.0,0.0006478319686140573,-0.0014062937739836112,0.01855560429699609,66.82650921450201,filling/absorbing
CAP_HOST_01947,True,early/quiescent,10.01144534374003,10267042121.041222,1.9853329494404188,8.019711949581126,-11.247357867191043,5.657728889200031e-12,8.994269836216544,136.98754458969785,1.5706764831085382,2.663182838964893,1.9894950439234407,1.9894950439234407,0.29874286160284813,1.15,1.7299956903682094,0.021106693811429156,0.9788933061885708,0.41305761559200943,0.08124814441365139,-0.1696268757904648,-0.1342819602167083,71.69952665847427,overflowing
CAP_HOST_01948,False,late/star-forming,9.494443321162125,3122074924.356948,3.5174150516800684,2.2590813537646595,-9.73354924722092,1.8469313485611854e-10,8.762594157131803,82.04370647832438,0.07593946842371425,0.2690930410700876,0.1390541673472075,0.1390541673472075,-0.8568159911308096,1.15,0.1209166672584413,0.999999622077268,3.779227320205588e-07,0.0,3.136758675770638e-08,-6.811384811302221e-08,0.10761694911853015,64.14111521793559,filling/absorbing
CAP_HOST_01949,True,early/quiescent,10.052847891164596,11294002802.438976,1.5412913152315064,6.8033080212488235,-11.408831505995861,3.900933025153042e-12,8.956732696924476,194.08285467051292,1.8879881859294911,4.534971147800077,2.8463342550975304,2.8463342550975304,0.4542858994799745,1.15,2.4750732653022003,0.0017543692400916466,0.9982456307599084,0.5949260019011541,0.08285438735307239,-0.1728503024213407,-0.3851544157893181,80.48052109570725,overflowing
CAP_HOST_01950,True,early/quiescent,10.824720807628859,66791440127.12737,7.6184401951028,6.8005072457791,-11.469745072336268,3.3904311355194303e-12,8.804080636800235,133.01185077631,2.257938095371911,2.1291292774669124,2.132828967372466,2.132828967372466,0.32895603055280426,1.15,1.8546338846717099,0.01307604359077208,0.9869239564092279,0.4547844519140191,0.08191468838196592,-0.1709650846953041,-0.09787577561473058,70.50745707213684,overflowing
CAP_HOST_01951,False,late/star-forming,10.07923986172517,12001619720.326405,3.3726444619211406,0.46508978927356437,-9.038657116564428,9.148352355673972e-10,8.734792839990444,101.69090220000572,0.0626790036034724,0.08511009145155139,0.07104778939286413,0.07104778939286413,-1.1484494303250596,1.15,0.06178068642857751,0.9999999965646649,3.4353350763502408e-09,0.0,2.8513281133707e-10,-6.191580217418656e-10,0.027162895524072535,66.56214631119545,filling/absorbing
CAP_HOST_01952,True,early/quiescent,10.74212228232421,55223290710.33296,8.181174967518876,7.961076104086652,-11.05722271680047,8.765511890381377e-12,8.911146590864531,157.23904608912423,2.03514030502878,3.48315361192707,2.589896989102471,2.589896989102471,0.41328249073991985,1.15,2.252084338349975,0.0033918129799382912,0.9966081870200617,0.5540811599238019,0.08271847952266513,-0.17257774626876948,-0.25433815223612233,75.77527601534301,overflowing
CAP_HOST_01953,True,early/quiescent,10.96305938032266,91845816707.28627,3.788072481089767,5.22348094280401,-11.05373579808888,8.836172832052873e-12,8.968387784105454,209.02285483433258,4.7964187605618225,4.03857001099145,4.28125753929068,4.28125753929068,0.6315713536293666,1.15,3.722832642861461,0.00010088848246381232,0.9998991115175362,0.7313135457831096,0.0829916262559555,-0.17312549326099338,-0.11815623736568193,71.16904595600319,overflowing
CAP_HOST_01954,True,early/quiescent,10.42093702286847,26359491185.896187,2.176387589691442,3.641419072872365,-11.147668051038739,7.117573309137883e-12,8.809975920186497,146.4401367391117,1.670272854676438,1.38188201777511,1.4778426410204057,1.4778426410204057,0.16962819334515603,1.15,1.2850805574090485,0.14732344070020098,0.852676559299799,0.18915663100911895,0.07077215442188332,-0.14848534386807558,-0.37904929996185255,80.2545671115945,overflowing
CAP_HOST_01955,True,early/quiescent,10.577484660658806,37799378627.31984,3.0309566256714704,4.617910781515842,-11.41893081673591,3.811265321491295e-12,8.825726911059872,204.4867695066223,2.1810541872633253,3.4170868519430653,2.655585175501147,2.655585175501147,0.4241602355826478,1.15,2.30920450043578,0.0028478993854621493,0.9971521006145379,0.5653358191087808,0.08276362435100665,-0.17266828569092824,-0.3885788126073042,80.6075384415774,overflowing
CAP_HOST_01956,False,late/star-forming,9.841802439668745,6947082232.935225,5.659408915687998,1.34470645330454,-9.738987416725507,1.8239485487492235e-10,8.819081742808082,84.00307940581384,0.06251364647562252,0.16791827111949068,0.09966332964301677,0.09966332964301677,-1.0014646076181706,1.15,0.08666376490697111,0.999999963283367,3.6716632974892676e-08,0.0,3.0474805369160922e-09,-6.617519792884706e-09,0.19517864667444557,61.6061639377296,filling/absorbing
CAP_HOST_01957,False,late/star-forming,9.4842740246024,3049818711.4189167,2.680616622719215,2.1014166872586753,-9.613341130029069,2.4358967163288003e-10,8.628074499007639,87.86062937744948,0.09054562549359774,0.2870653985461473,0.15682783954771254,0.15682783954771254,-0.8045768403202737,1.15,0.13637203438931525,0.9999991228439679,8.771560321468201e-07,0.0,7.280395066818608e-08,-1.580917643765148e-07,-0.131796476797275,71.61750579847097,filling/absorbing
CAP_HOST_01958,True,early/quiescent,10.058581815846722,11444104526.487125,1.7666744605714677,6.13921195589382,-11.888236906480772,1.293490053592804e-12,8.918543259384085,161.85550010042306,1.5061002858740884,2.846083273730885,2.013954924296002,2.013954924296002,0.30404974608423974,1.15,1.751265151561741,0.019409937965721658,0.9805900620342783,0.4206576833423316,0.0813889751488451,-0.16990968796782982,-0.1828052820243886,73.31974619656833,overflowing
CAP_HOST_01959,True,early/quiescent,10.942488521769372,87596856582.59657,3.2950680440711753,5.642180720533329,-11.657896823419145,2.198382086663602e-12,8.901174745769124,210.89788894789672,5.680507078657012,4.440905268451873,4.885716988992009,4.885716988992009,0.688928306338016,1.15,4.248449555645225,4.002850346929154e-05,0.9999599714965307,0.7645894066824066,0.08299667763421205,-0.17313562159686158,-0.31726831009374423,78.00340457843612,overflowing
CAP_HOST_01960,True,early/quiescent,10.687744090187266,48724129655.52995,2.76837722662753,6.271335161566752,-11.378862882095637,4.179623072350334e-12,8.93409345271913,171.60206383701222,4.180178354650994,3.2680227898087204,3.595331529963607,3.595331529963607,0.5557389433962905,1.15,3.126375243446615,0.0003424234831366224,0.9996575765168634,0.6799078668131717,0.08297157885089966,-0.17308529646830537,-0.25181281879600614,75.68720369626746,overflowing
CAP_HOST_01961,False,late/star-forming,9.24143913323271,1743568977.5605721,3.503205350026732,1.8443113929811452,-10.026339862505719,9.411527975299643e-11,8.70028862800625,66.64179047698389,0.03476352163561351,0.14494646031930594,0.0690501599202845,0.0690501599202845,-1.1608353112574472,1.15,0.06004361732198653,0.9999999971863638,2.8136361647598914e-09,0.0,2.33531801675071e-10,-5.071079917947644e-10,-0.10781745777092211,70.83100241863153,filling/absorbing
CAP_HOST_01962,False,late/star-forming,10.49573541447811,31313774118.880093,3.8208147319284165,1.9777651107082774,-9.091963483406317,8.091639328965024e-10,8.586976392283864,115.68677926300093,0.6138611158581918,0.46840575632062714,0.5216091163851413,0.5216091163851413,-0.28265482685979554,1.15,0.4535731446827316,0.9960661345271884,0.003933865472811602,0.0,0.000326510834243363,-0.0007088935435533897,0.08873196789628562,64.7013739256485,filling/absorbing
CAP_HOST_01963,False,late/star-forming,9.717325012579517,5215849031.183237,1.8212885695267165,1.4889770291854374,-8.809583122990196,1.5503040336797761e-09,8.771844030597508,114.24636121036463,0.16149170760740028,0.3439163336145372,0.2292453385994674,0.2292453385994674,-0.639699486371621,1.15,0.19934377269518908,0.999987491268214,1.2508731786008873e-05,0.0,1.0382247382387365e-06,-2.254475203512109e-06,-0.19767918395637632,73.8236873088896,filling/absorbing
CAP_HOST_01964,True,early/quiescent,11.912729532010742,817955226955.4507,14.626966131607682,7.398041907860323,-11.683298650935342,2.073487153842824e-12,8.97690560297607,295.76276303216247,15.66780081331469,11.452065626522051,13.03001555000315,13.03001555000315,1.1149449339993485,1.15,11.330448304350565,4.1712894471857e-08,0.9999999582871055,0.9117422008334014,0.08299999653782976,-0.17314227618476713,-0.21039147561576466,74.25713542068846,overflowing
CAP_HOST_01965,False,late/star-forming,9.929409136812136,8499808414.027615,4.110986414692835,2.20485545947892,-10.131023432936953,7.395653697475579e-11,8.756111909247627,98.39109241154826,0.1726470642464245,0.3777215303900743,0.24840736517605946,0.24840736517605946,-0.6048355316520556,1.15,0.2160064045009213,0.9999780589772878,2.19410227122131e-05,0.0,1.8211048851136876e-06,-3.95447541210321e-06,-0.10930954466402541,70.87968935026257,filling/absorbing
CAP_HOST_01966,True,early/quiescent,11.099455210805292,125734717629.46478,5.514812224894789,4.165204166937177,-11.996588125930561,1.0078870707344392e-12,8.744214512689254,205.32229002694342,3.596472581212843,3.107338345966331,3.2518585640765156,3.2518585640765156,0.512131648183748,1.15,2.8277030991969703,0.0006912943637936708,0.9993087056362063,0.6459092607227723,0.08294262256780513,-0.173027235285841,-0.3166891381067066,77.9826023972344,overflowing
CAP_HOST_01967,True,early/quiescent,11.45688678296876,286343139937.4101,17.515462059859445,6.741364219364481,-11.385964241676465,4.111835751612396e-12,8.956260143134383,214.65967652932778,4.173774240544134,5.49703856980761,4.6593771807426485,4.6593771807426485,0.6683278683973197,1.15,4.051632331080564,5.5791183372289055e-05,0.9999442088166277,0.7531438757395283,0.0829953693317801,-0.17313299837150092,-0.12644859358101096,71.44134384704394,overflowing
CAP_HOST_01968,False,late/star-forming,10.118191065063062,13127773199.290743,3.824458669616476,0.4,-9.595177062508194,2.539936958338576e-10,8.88386001621876,121.83781490954387,0.051999247970596685,0.10507617275507387,0.07190343752735481,0.07190343752735481,-1.1432503465646127,1.15,0.06252472828465637,0.99999999626438,3.735619983315349e-09,0.0,3.10056458615174e-10,-6.732789721311295e-10,-0.1113715989782325,70.94702945878326,filling/absorbing
CAP_HOST_01969,False,late/star-forming,10.408121013256899,25592989191.114536,4.793535572525753,3.065601208034983,-9.167951511785816,6.792794687402075e-10,8.595867344992785,127.21642205193604,0.6198644011563873,0.877974826257047,0.7176098293472227,0.7176098293472227,-0.14411162124319568,1.15,0.6240085472584546,0.9644678470605939,0.035532152939406154,0.0,0.002949168693970711,-0.006394613680719953,-0.03214153666963971,68.4050561732836,filling/absorbing
CAP_HOST_01970,False,late/star-forming,10.466116697111419,29249382178.681133,7.337621385399722,1.0660143886985052,-10.176658135950467,6.657970461486013e-11,8.576446810208832,127.31323777912439,0.1609312717612184,0.30576674090879347,0.2157815671402497,0.2157815671402497,-0.6659856571099488,1.15,0.18763614533934758,0.9999918113565502,8.188643449765287e-06,0.0,6.796574063305188e-07,-1.4758568042848277e-06,0.02500719322929961,66.62825786644454,filling/absorbing
CAP_HOST_01971,True,early/quiescent,10.984171761767124,96421028961.86006,9.801342033210476,3.5911339639636513,-11.696597845516168,2.0109540839770305e-12,8.977436843133898,195.02808305056624,1.337931262214808,2.4171631340730566,1.7493184669625064,1.7493184669625064,0.2428688808646428,1.15,1.5211464930108751,0.050390400776567645,0.9496095992234324,0.3253373127693996,0.07881759673554489,-0.16474010836487302,-0.19332727684607723,73.67588340107258,overflowing
CAP_HOST_01972,True,early/quiescent,10.706492276154107,50873577179.3964,2.444417854973637,5.8248477305824,-11.528020530473025,2.9646912358850913e-12,8.966652130291502,239.69150770044246,4.59110667685025,5.922020720143975,5.072156584803324,5.072156584803324,0.7051926523788681,1.15,4.410570943307238,3.079803017846938e-05,0.9999692019698215,0.7732481686108158,0.08299744376349519,-0.17313715773085564,-0.14276282261760556,71.98010255041001,overflowing
CAP_HOST_01973,False,late/star-forming,9.881377918789516,7609881933.480133,6.022696417233335,3.01007698530653,-9.849628220112834,1.4137472719273967e-10,8.671313814131985,95.50137673570285,0.144039142688092,0.48582171111845446,0.2573224766318488,0.2573224766318488,-0.5895222773308582,1.15,0.22375867533204247,0.9999719167749904,2.808322500952324e-05,0.0,2.330907675790429e-06,-5.061495808110986e-06,0.10159783781765046,64.31915482015005,filling/absorbing
CAP_HOST_01974,False,late/star-forming,10.591021838569405,38996159546.64479,11.198980050560108,1.29905556446645,-9.759250882503881,1.7408009599096738e-10,8.697123618775393,81.86802729502655,0.1713117191736301,0.15407650916218685,0.1580377183426545,0.1580377183426545,-0.8012392490383502,1.15,0.1374241029066561,0.9999990743645641,9.256354358885173e-07,0.0,7.682774117874695e-08,-1.6682931406625713e-07,0.006935825887759775,67.18506340463321,filling/absorbing
CAP_HOST_01975,False,late/star-forming,10.159852170528826,14449478413.226213,6.2709311963620245,2.0371230877025823,-9.60124573755855,2.5046916182348264e-10,8.646232775956264,101.86478527865698,0.17776791713474122,0.3740636182497793,0.250840943865835,0.250840943865835,-0.6006015737276853,1.15,0.2181225598833348,0.9999765094113722,2.34905886278727e-05,0.0,1.949718856113434e-06,-4.2337565751105816e-06,-0.04909229017625416,68.94112317533424,filling/absorbing
CAP_HOST_01976,False,late/star-forming,10.68749491114921,48696181915.14888,4.373108061228005,2.4350598842245077,-10.037712556435682,9.168271035336422e-11,8.66384325403995,145.81261710497807,1.026905137199574,0.9161781020402391,0.9435265297239702,0.9435265297239702,-0.025245883998526703,1.15,0.8204578519338872,0.7998327169363776,0.2001672830636224,0.0,0.01661388449428066,-0.0357801841129467,-0.062303034470225324,69.36182371546272,near-capacity/saturated
CAP_HOST_01977,True,early/quiescent,11.26066965427468,182250888512.48984,3.8701516339407607,6.451007897291838,-11.422788132463788,3.777564318239615e-12,9.104589217190126,272.9282245253903,11.504962964496352,8.50363331946727,9.621524145569166,9.621524145569166,0.9832438740731073,1.15,8.366542735277537,3.484798030140013e-07,0.999999651520197,0.8804760103746497,0.08299997107617635,-0.17314222513280147,-0.24914305359251995,75.59420555599411,overflowing
CAP_HOST_01978,True,early/quiescent,11.26071613532821,182270395245.8155,5.144267320239634,9.351121458485615,-11.541999792226008,2.8707819554561047e-12,8.923467257371282,199.8135475153464,12.547935657793566,6.60683727111757,8.856904169853847,8.856904169853847,0.9472819457132702,1.15,7.701655799872911,6.221727590904891e-07,0.9999993778272409,0.8701572498729194,0.082999948359661,-0.17314217958498232,-0.10975677326154532,70.89428897791394,overflowing
CAP_HOST_01979,False,late/star-forming,10.597977460949888,39625746871.96599,14.128564356070864,2.7210778608357193,-9.693014199334526,2.0276164251616356e-10,8.672205994941116,90.11986368609418,0.28902564159077826,0.3910768176669695,0.3270380031133573,0.3270380031133573,-0.4854017776655781,1.15,0.2843808722724846,0.9998496036305244,0.00015039636947554612,0.0,1.2482898666470329e-05,-2.7106100864111498e-05,-0.08814071213044553,70.19206818888624,filling/absorbing
CAP_HOST_01980,True,early/quiescent,11.064656846427342,116053126894.63068,7.371826862897051,5.922847275199927,-11.2952137839743,5.067412005777352e-12,8.845497988209894,230.573942536611,3.5312481061576846,5.572255693863306,4.314978474632252,4.314978474632252,0.6349786335687831,1.15,3.752155195332393,9.549771305583654e-05,0.9999045022869442,0.7334164573545795,0.08299207368981637,-0.17312639039635402,-0.1697591457617152,72.88056414094666,overflowing
CAP_HOST_01981,False,late/star-forming,10.52035261965993,33140008819.383106,7.325964548136134,2.593090840262917,-9.341459701587112,4.555544553415992e-10,8.311352659419466,122.68396713028464,0.44424394422354485,0.6906744720536164,0.5388234142811651,0.5388234142811651,-0.26855354050627733,1.15,0.4685420993749262,0.9950672086167732,0.004932791383226791,0.0,0.0004094216848078237,-0.0008888659443355307,0.052488717332568,65.79034337234597,filling/absorbing
CAP_HOST_01982,True,early/quiescent,11.740162835108498,549746958275.89087,13.33935799711895,6.73332923474236,-11.262435463207561,5.4646774975188534e-12,8.91789831648935,250.80924912504196,10.50929869299597,7.495437681849589,8.633449754073885,8.633449754073885,0.9361843657952916,1.15,7.507347612238162,7.440360847432714e-07,0.9999992559639153,0.8667965181109671,0.08299993824500497,-0.1731421593045598,-0.27523097621200415,76.50786656872337,overflowing
CAP_HOST_01983,False,late/star-forming,10.281924971979722,19139252497.925632,5.3475324984839645,2.215879486043218,-10.312900977346581,4.8651812311182193e-11,8.911796405561919,102.2463266333383,0.30035416221531536,0.4099412459563454,0.34133170869700663,0.34133170869700663,-0.466823365186113,1.15,0.29681018147565796,0.9997971086939889,0.00020289130601118175,0.0,1.6839978398928084e-05,-3.656724057505178e-05,-0.17802875448230654,73.15864403839682,filling/absorbing
CAP_HOST_01984,True,early/quiescent,10.931242328251932,85357626085.9237,7.404585053517309,6.841879793830932,-10.91263395338506,1.2228298923653717e-11,9.025228256862297,158.7763579628207,2.9869848524936224,3.0522996207153197,2.937170046490623,2.937170046490623,0.46792909058638055,1.15,2.554060909991846,0.001408539712793977,0.998591460287206,0.6076096100186492,0.0828830912038381,-0.17290786214000936,-0.11766132509029191,71.15282727380756,overflowing
CAP_HOST_01985,True,early/quiescent,11.498524070741459,315154904975.0862,6.934209695750722,3.786798375592759,-11.085948404146768,8.204490110350909e-12,8.85383972962069,230.80420065460737,6.518013569849633,3.5697651961822934,4.692199347384179,4.692199347384179,0.6713764547712477,1.15,4.08017334555146,5.311615510383838e-05,0.9999468838448962,0.7548722756949457,0.08299559135912639,-0.1731334435499577,-0.1928091104772155,73.65830463273875,overflowing
CAP_HOST_01986,False,late/star-forming,10.241476439172308,17437187567.437275,5.007207091754995,0.8469516345864436,-9.970811956628658,1.069517865098804e-10,8.6680752462258,99.81592542456909,0.11170059188170417,0.14932699895648854,0.12563073622811868,0.12563073622811868,-0.9009040951431426,1.15,0.10924411845923365,0.9999998143109172,1.85689082723649e-07,0.0,1.5412193866062867e-08,-3.346715370830108e-08,-0.02925598280503244,68.31421671189835,filling/absorbing
CAP_HOST_01987,True,early/quiescent,9.832889841737746,6805967042.792442,1.1148648374519312,6.748296654651379,-11.01951137203416,9.560676599873868e-12,8.984736526392231,161.64064286939774,1.5601909980827304,3.1201491541885376,2.146226538400076,2.146226538400076,0.33167556067959586,1.15,1.8662839464348489,0.012522275811619799,0.9874777241883802,0.45836331687927107,0.08196065110763556,-0.1710573328843301,-0.1874072054630656,73.47529486583758,overflowing
CAP_HOST_01988,True,early/quiescent,10.703590986655893,50534850664.55809,2.9499074833117307,4.890489078989288,-11.307396790472037,4.927234245283506e-12,9.104454860902038,201.30681678451953,3.172859657858946,3.5071093549759293,3.2448833156391825,3.2448833156391825,0.5111990844075293,1.15,2.8216376657732023,0.0007017564542944887,0.9992982435457055,0.6451428338461147,0.08294175421429356,-0.17302549409807286,-0.18792747996316053,73.49290130746056,overflowing
CAP_HOST_01989,False,late/star-forming,10.606406065722615,40402297825.88856,5.495179445298444,2.080825953218013,-9.677406740910811,2.1018090567382892e-10,8.754809517787074,118.11695727088373,0.5793965716682785,0.5137363657418416,0.5307098084581363,0.5307098084581363,-0.2751428857644709,1.15,0.4614867899635968,0.9955620413981816,0.0044379586018184,0.0,0.0003683505639509272,-0.0007997158078053356,0.0206232639689966,66.76290780098907,filling/absorbing
CAP_HOST_01990,False,late/star-forming,9.783648069874756,6076423992.687242,1.8051349607918292,2.291251047559055,-9.560307382580538,2.752280020058706e-10,8.755949085393718,117.24077474123077,0.29209696685138353,0.5573270051479564,0.39248003206789406,0.39248003206789406,-0.406182433653311,1.15,0.34128698440686445,0.9994609811837599,0.0005390188162400583,0.0,4.4738561747924846e-05,-9.714637939859251e-05,-0.01184499997988237,67.76865971554584,filling/absorbing
