host_id,is_early,morphology,logMstar,Mstar,Reff_kpc,stellar_age_Gyr,logsSFR,sSFR,metallicity,sigma_v_km_s,D_mass_proxy,D_potential_only,D_MR_age,D_sigma_age,logD_mass_proxy,logD_potential_only,logD_MR_age,logD_sigma_age,G_sat_literature,mu_resid_flux_component,mu_resid,H0_proxy
LIT_HOST_01313,False,late/star-forming,10.633638738678961,43016863232.77458,8.170055677497745,2.344868322139251,-9.424991198822507,3.7584502088353983e-10,8.734854291176488,119.17637179033872,1.308132139522543,0.6445255524695105,0.48716897651542157,0.6115625802119756,0.11665161598130536,-0.19075986019339253,-0.312320375870155,-0.2135590957002433,0.030119360735991037,-0.0034637264846389695,-0.0047093644279813975,67.54633186290688
LIT_HOST_01314,False,late/star-forming,11.06926691122557,117291600160.90144,3.463985133609691,1.52628049142668,-9.994700596555294,1.0122770795107961e-10,8.666479353821721,188.29460763371586,3.5668084638398736,4.144931035632221,2.039260405342125,0.9936930320516421,0.5522797885279147,0.617517309049492,0.30947268697583524,-0.0027477555176566187,0.9985720910229324,-0.11483579046763723,-0.1607138221845868,72.57760971674209
LIT_HOST_01315,True,early/quiescent,11.071152129633383,117801855105.35406,4.937242973303217,7.58305731124257,-11.42055496777319,3.7970387757894105e-12,9.017508312569843,191.8286289821942,3.582325190119446,2.9207477213671016,7.139362102692093,5.12404941725081,0.5541650069357271,0.46549404654911386,0.8536594095833262,0.7096133095066548,0.9999997781732352,-0.11499997448992205,-0.2333878464579798,75.04771364159159
LIT_HOST_01316,False,late/star-forming,10.811532532023527,64793662892.756615,3.439469219076765,3.1817804083180006,-9.994345613806354,1.0131048307580372e-10,8.53956564361478,180.63236417214034,1.9703592149142668,2.3060436424802244,2.365150331943095,1.9063536098109306,0.29454540932587153,0.3628675221733312,0.3738587502570826,0.28020346112173,0.99949371073055,-0.11494177673401326,-0.11904784616806668,71.19827403952391
LIT_HOST_01317,False,late/star-forming,10.012405005174935,10289754310.068539,4.555092080403188,2.177759760379312,-10.287403327548747,5.15936998084409e-11,8.49210035845695,112.35659860656344,0.31290887594369754,0.2765249114332252,0.1941177529822731,0.5048347722648497,-0.5045821175227203,-0.5582657381001591,-0.7119347445206075,-0.2968507391786318,4.952282050761225e-05,-5.695124358375409e-06,0.03561781987536715,66.3034814055112
LIT_HOST_01318,True,early/quiescent,10.61216388337009,40941512559.44291,2.9393857946858692,9.470410046465046,-10.84936037833015,1.4146194390737832e-11,8.962968602852255,173.78945037340026,1.2450212403880734,1.7050366147567697,5.205033364888711,5.252399221063159,0.09517676067243498,0.23173370967225906,0.7164235177352417,0.7203577282543729,0.9999979738835394,-0.11499976699660704,-0.06210211216618586,69.35540609180772
LIT_HOST_01319,True,early/quiescent,10.641754856273975,43828323270.55476,5.0885976709894605,6.695271824825841,-11.394907533527904,4.028027867110829e-12,8.98658996857962,162.44248341572975,1.3328084379689085,1.0543460097721942,2.275476723497318,3.244214641822642,0.12476773357631928,0.02298315876515816,0.3570723973425762,0.5111095800259808,0.9993365092362957,-0.114923698562174,-0.19443541467479805,73.71349100250188
LIT_HOST_01320,False,late/star-forming,10.588809383252816,38798003979.82465,2.673931773834885,2.2159254901721313,-10.07863478955919,8.343825454239184e-11,8.751858000153678,159.59548480032342,1.1798376762316662,1.7761738779993488,1.2687079365472218,1.0364264299717891,0.07182226055516,0.2494854786493944,0.10336165665373304,0.015538479424312166,0.9618744007144899,-0.11061555608216635,0.0621152195689921,65.49932925405976
LIT_HOST_01321,False,late/star-forming,10.872968543546213,74639469421.74329,5.161076562755809,2.3705814711281823,-9.777287491652098,1.6699847618481225e-10,9.040723234891624,141.44593641787407,2.2697677489673813,1.7703317534821323,1.3527905768049655,0.8709193933654387,0.35598142084855705,0.24805465913349944,0.13123056941533673,-0.06002203860491508,0.9753300910634367,-0.11216296047229522,-0.13682619371658652,71.78358356205912
LIT_HOST_01322,False,late/star-forming,10.697466373507291,49827187435.15545,7.558133440265223,2.978557192764327,-10.209301855402355,6.17586998474837e-11,8.713043918770797,105.12238188043762,1.5152324090492855,0.8070087351887721,0.7748278171463915,0.6044194820785738,0.18047925080963556,-0.09312176438108875,-0.11079479603718066,-0.2186615456188175,0.4442832874194127,-0.05109257805323246,0.10767005370313083,64.13954662990528
LIT_HOST_01323,True,early/quiescent,10.901656710057102,79736415816.7037,4.303484939939014,1.4321200715505515,-11.155632525562737,6.988234572763693e-12,9.200563211444315,202.14633726547342,2.4247646244157828,2.2681033491528564,1.0470400550182377,1.074616019367153,0.38466958735944634,0.3556628398787969,0.019963296139825167,0.03125331033550667,0.8680441494741762,-0.09982507718953026,-0.11886238944264901,71.1921935409377
LIT_HOST_01324,False,late/star-forming,10.364933840388964,23170416492.79878,5.198775632613148,1.9695667446397185,-9.462450521268613,3.4478588544306366e-10,8.983719305159116,121.616683757542,0.7046066175569049,0.5455809315783497,0.3463784867170143,0.5349326941591074,-0.15205328230869128,-0.2631408169714791,-0.4604490894902234,-0.27170085796780574,0.0028443916878138566,-0.00032710504409859354,0.15436907353352158,62.77490755553746
LIT_HOST_01325,True,early/quiescent,10.422916184709784,26479890490.171413,3.771088488758108,4.092346368313896,-11.272506319880428,5.3394150356753065e-12,8.928922979589673,141.89422685386037,0.8052469008209538,0.859559369720933,1.1338857253251637,1.5130175372142516,-0.09407093798787147,-0.06572412124368261,0.0545692879242127,0.1798439619103231,0.9199418975529144,-0.10579331821858516,0.02627378278523282,66.58940586537254
LIT_HOST_01326,False,late/star-forming,10.963739541125733,91989771720.6603,10.754337960307659,2.3546872452237997,-9.13727705288728,7.289923101002778e-10,8.889693062069055,134.64996239625762,2.7973861377101645,1.04708581976178,0.7947609756389927,0.7839490347864586,0.44675241842807734,0.01998227816552733,-0.09976346577048928,-0.1057121702625857,0.4885039702364739,-0.0561779565771945,-0.13802449261333438,71.82320733392355
LIT_HOST_01327,False,late/star-forming,10.346317783354522,22198201195.928158,8.115332455946847,2.3337102951747384,-10.164738707145624,6.84323245868104e-11,8.650183765386712,125.6110282974261,0.675041791560877,0.3348404251291222,0.2518870565731625,0.6761524241537931,-0.17066933934313408,-0.4751621153422283,-0.5987941485133061,-0.16995539058648176,0.00030667462573813654,-3.5267581959885704e-05,-0.027525561686215894,68.25979959184849
LIT_HOST_01328,False,late/star-forming,10.195609183024944,15689502872.34522,4.501688797989671,1.992218480899544,-10.136978307132456,7.29493947328991e-11,8.688717290096658,120.81658431718718,0.47711389018269534,0.42663858613089717,0.2739795327564294,0.5339888597212701,-0.3213779396727119,-0.36993986856333594,-0.5622818793071561,-0.2724678032936284,0.0005522770784480956,-6.3511864021531e-05,-0.02906405431649843,68.30817893546505
LIT_HOST_01329,False,late/star-forming,10.197227474649122,15748075007.4063,4.628613282375987,2.797666778065421,-9.591884772903217,2.559264821476551e-10,8.57839083730643,112.86191067332072,0.47889505427965057,0.41648848123189885,0.3755951754586587,0.6543843551019294,-0.31975964804853413,-0.3803970053174608,-0.425279994907362,-0.1841670922433992,0.005003015991336583,-0.000575346839003707,0.06502667002486294,65.41156840250731
LIT_HOST_01330,True,early/quiescent,9.73011924604987,5371792716.792019,0.9265781331753442,7.334026778782989,-11.367214422524059,4.293244057613303e-12,9.055634033737034,140.92998375238287,0.16335488391294112,0.7096817162766398,1.677749556243716,2.67480065305868,-0.7868678766477853,-0.14893638347401572,0.22472713261964788,0.42729142056186376,0.9944266957105266,-0.11435907000671056,-0.20794860566915535,74.1736443638238
LIT_HOST_01331,False,late/star-forming,10.6927869910038,49293197564.85651,10.258324959419058,2.301560774670506,-9.644141308717433,2.2691264139629116e-10,8.785343072019538,124.66404189665184,1.498993909562756,0.5882161658054073,0.43639566515838996,0.6568209248751219,0.17579986830614414,-0.23046304405266824,-0.3601195720322322,-0.1825530199978672,0.014168882836804418,-0.0016294215262325081,-0.12079979896258966,71.25574027622113
LIT_HOST_01332,False,late/star-forming,10.453540732421546,28414546721.409527,5.41358470119757,2.680888889979493,-9.905797290589952,1.242231991116677e-10,8.827165476973432,100.74286221384662,0.8640793168740594,0.6425134355131067,0.5552416718494029,0.49963115492481397,-0.06344639027610977,-0.19211778642749086,-0.25551794677673945,-0.30135048865244196,0.07199383755541516,-0.008279291318872744,0.27632087188388993,59.34658348300228
LIT_HOST_01333,True,early/quiescent,10.587487584911873,38680099707.34783,2.8203371430117254,6.153356512281989,-11.413554650848647,3.858738508572252e-12,8.945041398905673,182.85879327098064,1.1762522365546875,1.6788541758636641,3.330014141991906,3.778208339048517,0.0705004622142173,0.22501297525175537,0.522446077883499,0.5772859022370692,0.9999538164507262,-0.11499468889183352,-0.06709574810105164,69.51508308249433
LIT_HOST_01334,True,early/quiescent,11.283992081774434,192305666667.4941,5.830293885906729,5.67140468618411,-11.52087444683491,3.013877200646759e-12,8.95461798887999,217.947880402711,5.847967617229546,4.037644260030977,7.381416560528953,4.946956171769409,0.7670049590767782,0.6061280524205641,0.8681397148563188,0.6943380626902342,0.999999824348514,-0.11499997980007912,-0.025185027518245626,68.1862650067531
LIT_HOST_01335,True,early/quiescent,10.340420123886698,21898790250.87782,3.9535857010101676,7.16935180123811,-11.470126389214117,3.387455594097869e-12,8.979706439805959,159.20843354398946,0.6659367789981118,0.6780401071813908,1.5669541912960245,3.3369842429975534,-0.17656699881095753,-0.16874461614415892,0.19505630038808178,0.5233541559519548,0.9910396119158208,-0.1139695553703194,-0.11779440093495179,71.1571879153211
LIT_HOST_01336,False,late/star-forming,10.747573591440517,55920827769.50074,5.78013928061788,2.3242517404523646,-10.573252571239433,2.6714523289021747e-11,8.964253391871393,110.98353190757824,1.7005384999400468,1.1842999345155645,0.88729062906069,0.5257053217492871,0.23058646874286137,0.07346170526604646,-0.051934105169578436,-0.2792576265679336,0.6736908287320441,-0.07747444530418508,-0.05729450588302262,69.20202415216117
LIT_HOST_01337,False,late/star-forming,11.689950321759932,489722797569.3586,4.78225680306522,3.5552212350379255,-9.295334124079066,5.066008054225266e-10,8.722262209481695,325.43282073457425,14.892348786354086,12.535563045115225,14.365855754238567,6.914033154964444,1.1729631990622764,1.0981438454258627,1.1573315014225807,0.8397314577900706,0.9999999983392304,-0.1149999998090115,-0.03966406030884531,68.64243933991831
LIT_HOST_01338,True,early/quiescent,11.12201749388406,132439488227.79437,10.635258092845197,5.449180490617784,-11.094521508657348,8.044119086525288e-12,9.034106374669479,172.30089111410393,4.027451982149578,1.5243892501845095,2.677614772115782,2.9706286527943435,0.6050303711864047,0.1830958775168115,0.42774809531277475,0.47284836566364385,0.9997875283665537,-0.11497556576215368,-0.10428021032005672,70.71571528593078
LIT_HOST_01339,False,late/star-forming,10.274412944654506,18811045966.03689,7.152619871797007,2.5610573149459146,-9.760564935910736,1.7355417444701903e-10,8.52170364642599,118.72713052277183,0.5720392412866679,0.3219394642708151,0.265775252593354,0.662920373723132,-0.24257417804315007,-0.49222578297725306,-0.5754854604230512,-0.17853863347973395,0.00044645524734868955,-5.13423534450993e-05,-0.02308372112172663,68.12031393534815
LIT_HOST_01340,False,late/star-forming,9.787461356984247,6130012455.882521,5.076126503483754,0.4,-9.811520894495107,1.5434021663718607e-10,8.74280448904514,89.1513147325992,0.18641215808371306,0.1478275358158671,0.01906059061421259,0.05837913034780041,-0.7295257657134087,-0.8302446624293645,-1.7198636463776797,-1.2337423788232453,4.358374715553433e-12,-5.012130922886448e-13,-0.014565827257506039,67.85362620305136
LIT_HOST_01341,True,early/quiescent,10.120900890172429,13209941372.836452,2.047692873426982,7.600424206800982,-11.02859972210255,9.362682105893873e-12,9.042484481833403,158.26020839795783,0.4017110400985722,0.7897006376088153,1.9347343656738516,3.495613633497951,-0.3960862325252268,-0.10253751133494465,0.28662134587107824,0.5435234245022125,0.9979375479929721,-0.11476281801919179,0.005399387881939249,67.23261741083148
LIT_HOST_01342,False,late/star-forming,10.202263700964677,15931758000.648294,4.130717639351726,1.3292763846008337,-10.030074428738933,9.330943747746944e-11,8.609353851600492,113.30649513256289,0.484480808537076,0.47213327429114205,0.20230234786218215,0.31337693352821644,-0.31472342173297885,-0.3259353909438816,-0.6939990769045636,-0.5039329734388505,6.612228227155383e-05,-7.604062461228691e-06,-0.07294955676513101,69.70273316772008
LIT_HOST_01343,False,late/star-forming,10.485241191852941,30566181799.63974,5.278761161761785,1.8853420431847887,-10.253398996310864,5.5795735096456184e-11,8.604364445930218,123.33751363787331,0.9295100058372793,0.7088194016067119,0.4307713126062123,0.5266506885849599,-0.03174593084471482,-0.14946440357103843,-0.3657532264317665,-0.27847734364748,0.012954912894240111,-0.0014898149828376128,0.05671900928909357,65.66230055587565
LIT_HOST_01344,True,early/quiescent,10.149149520653468,14097740775.778255,4.523534347234982,3.6442707762760866,-11.278787617063625,5.262745674093065e-12,8.935114871583544,121.35819451148133,0.42870879970165404,0.38150307753159934,0.4481565093679771,0.9855779468816387,-0.36783760204418736,-0.41850195430254616,-0.34857029116985033,-0.006309022767682469,0.017018581593937192,-0.0019571368833027772,-0.013035035720130522,67.8058092687272
LIT_HOST_01345,True,early/quiescent,10.652128246310538,44887792313.59634,2.0235812633735475,5.002397659786677,-11.436014873943277,3.664250249181119e-12,8.84783286259943,217.74023538820705,1.365026628740567,2.7154012529558194,4.37857961968602,4.355095814164303,0.1351411236128819,0.4338340140606456,0.641333251286108,0.6389977141324545,0.9999932033610786,-0.11499921838652404,-0.15870353498763626,72.51045052838869
LIT_HOST_01346,False,late/star-forming,10.27352802991921,18772755762.22728,8.145657269121017,4.716513140991225,-9.805442123060093,1.5651568884311192e-10,8.431672461700945,95.19041676660682,0.5708748456876404,0.2821163875607296,0.4289141635343863,0.784783079576396,-0.2434590927784448,-0.5495716858386572,-0.3676296123217428,-0.10525036919311899,0.01257382581824108,-0.0014459899690977241,0.0791618325579992,64.987155768103
LIT_HOST_01347,False,late/star-forming,11.118992984849406,131520358756.18553,5.415758450097571,1.7157491457159373,-9.806815817958233,1.5602140412383928e-10,8.88413402105506,185.35411408784276,3.999501482930522,2.9727618307264563,1.6441253750827316,1.0824313867240514,0.6020058621517503,0.4731601161525892,0.21593493220067175,0.034400376793032726,0.9935836239590046,-0.11426211675528553,-0.1625309010525441,72.63836776907229
LIT_HOST_01348,False,late/star-forming,9.840637058756846,6928465500.002874,2.587898219294478,2.6856054008225163,-10.283934189509264,5.200747997099578e-11,8.876296969898165,105.31186628452735,0.21069291707958643,0.32773006514726016,0.28371317940008306,0.546939067010987,-0.67635006394081,-0.48448371568622334,-0.5471204893441349,-0.26206105453479045,0.0007050507160853721,-8.10808323498178e-05,-0.20141977698957153,73.95096608523006
LIT_HOST_01349,False,late/star-forming,10.547054852117734,35241537888.21185,4.486435356706318,3.3941338522448428,-9.51867069783168,3.029209444262032e-10,8.747939658657767,126.71384788936818,1.07168642465421,0.9615676742036319,1.0520341675893954,1.0007353688161804,0.03006772942007818,-0.017020145123950017,0.022029844907613033,0.0003192492504405417,0.8718129095358695,-0.10025848459662501,-0.01801186775560247,67.96139270174605
LIT_HOST_01350,True,early/quiescent,10.559512378667595,36267062327.4943,3.842981214600876,6.1481390088895305,-10.383408751385014,4.136102079085209e-11,8.949916959171068,159.78259836149095,1.1028723684463435,1.15523552204716,2.2894714778125405,2.882337037639467,0.042525255969939196,0.06267053444291511,0.3597352374659071,0.4597447624005233,0.9993643660189466,-0.11492690209217887,-0.11178060181737667,70.96039378673352
LIT_HOST_01351,True,early/quiescent,10.153481307282291,14239059581.748281,2.9125087637788143,4.8879464923213245,-11.590146629813393,2.569528092638144e-12,8.885033582548834,146.83457112331726,0.4330062695336127,0.5984673799736926,0.9429484513409654,1.935197109686364,-0.3635058154153643,-0.2229595162408661,-0.025512048418648504,0.2867252067137858,0.7596568679302691,-0.08736053981198096,-0.07626359465105281,69.80919266404538
LIT_HOST_01352,False,late/star-forming,11.364172595606881,231298382448.90146,10.009165022731707,2.282163124994982,-10.188459723806712,6.479481827837512e-11,8.710206789262841,180.70555780144946,7.033726431044313,2.828792965320626,2.0809846265876275,1.3684591230611303,0.8471854729092254,0.4516011633251196,0.3182688718441002,0.13623182922577123,0.9987606065106027,-0.11485746974871931,-0.01630065970936559,67.90785747350988
LIT_HOST_01353,False,late/star-forming,10.72018752716196,52503411959.85794,6.7165453708596,0.7298870045606474,-9.71317509264744,1.9356414223458879e-10,8.670947498567946,125.34466806115549,1.5966157329424713,0.9569031664247559,0.225135845483576,0.2105762977411065,0.20320040446430382,-0.01913200832049835,-0.6475553523724412,-0.676590514155053,0.0001397725594230997,-1.6073844333656465e-05,-0.016254426368120047,67.90641164637837
LIT_HOST_01354,True,early/quiescent,10.08774706597248,12239031878.426792,1.5498792537682178,4.639768733829745,-11.493523247800914,3.2097909793728685e-12,8.860268353199178,145.04700004549824,0.3721859232314459,0.9666641629134206,1.4457492544477994,1.7924867794699484,-0.42924005672517634,-0.014724381683768764,0.1600929770162408,0.2534559612020844,0.9843636764112738,-0.11320182278729649,-0.012215033240261713,67.78020892737635
LIT_HOST_01355,False,late/star-forming,10.70574174961943,50785735868.7992,6.532953712784004,3.5415145631590415,-9.76844020671047,1.7043539571449917e-10,8.782657794461871,135.26289367218857,1.5443816291249843,0.951609098583939,1.0863471829817868,1.1898398372917864,0.18875462692177364,-0.02154141421158168,0.03596864252445551,0.0754885055423522,0.8948954079641008,-0.1029129719158716,-0.1373007020561516,71.79927136484024
LIT_HOST_01356,False,late/star-forming,10.457625365014035,28683052314.39497,2.6664794196589563,1.0710400867886811,-10.237407461380522,5.7888532296202655e-11,8.951099205002732,148.23107425628515,0.8722445053473604,1.3167809843198648,0.4546113736146457,0.4321418864014423,-0.05936175768362053,0.11951354625171373,-0.34235970315506375,-0.3643736366015686,0.018776731979865045,-0.00215932417768448,0.19966777679884257,61.47893578833344
LIT_HOST_01357,False,late/star-forming,10.413997194032737,25941626012.36157,3.9092176522333384,1.5406630074108778,-9.635851950671782,2.3128530985796785e-10,8.448652240651567,128.1748536981203,0.7888784115804388,0.8123323713553569,0.40342465828817525,0.46478857190011735,-0.10298992866491898,-0.0902662398336344,-0.3942375601857166,-0.33274455880562076,0.008224707362837064,-0.0009458413467262624,-0.12722893228345158,71.467021568471
LIT_HOST_01358,True,early/quiescent,9.959000487541715,9099142941.071838,1.5717159914982162,4.290044504456431,-11.27559746978047,5.301545953744001e-12,9.011546443999535,147.55139578012654,0.2767026795728084,0.708684334736517,0.9800216166461486,1.7151044242677185,-0.5579866351559406,-0.14954716708705204,-0.008764344831380748,0.23429056723746153,0.8054544475665355,-0.09262726147015159,-0.10605446168591273,70.77351879560392
LIT_HOST_01359,False,late/star-forming,11.278329083351016,189814368039.96515,8.004115715015569,2.060610732210935,-9.561557571571086,2.744368516429079e-10,8.61527592809603,189.05715474946766,5.7722078439940105,2.9029672883912103,1.9282312820636294,1.3524596534715712,0.7613419606533605,0.46284214208340196,0.28515912422440426,0.13112431811426697,0.9978884661774157,-0.1147571736104028,-0.15424064034053053,72.36157726457613
LIT_HOST_01360,True,early/quiescent,10.437207806172411,27365778420.30115,2.236292971965473,6.125461619003672,-11.440891289891631,3.6233368435973615e-12,8.991263637836681,162.43732542962098,0.8321865330100083,1.4979783083236056,2.957776623900679,2.9679228586113258,-0.07977931652524435,0.1755055245493162,0.47096537227397495,0.47245260869768624,0.9998941169808757,-0.11498782345280072,-0.2731747078800274,76.43545199930955
LIT_HOST_01361,False,late/star-forming,10.870847956586692,74275905770.2981,4.223860592409219,2.5113650346976235,-9.172400465722657,6.723563862217727e-10,8.570678308470857,148.14506886850586,2.258711868517798,2.1526072464294574,1.7425917997288478,1.012106861732414,0.35386083388903633,0.33296479792928735,0.24119566600421305,0.00522636923361466,0.9957204542306942,-0.11450785223652984,-0.2222196388678278,74.66272289965315
LIT_HOST_01362,True,early/quiescent,10.737499820873404,54638632452.24577,4.8167898280156445,6.938528854238733,-11.46500780970919,3.4276162277330663e-12,9.017249455121187,166.12572189589744,1.6615472584222644,1.388572439575956,3.105681853683748,3.516278672218741,0.22051269817574878,0.1425685411172331,0.49215696450703544,0.5460832864844879,0.999924751391022,-0.11499134640996754,-0.1517491732345012,72.27859987963393
LIT_HOST_01363,False,late/star-forming,10.302760270290724,20079841033.148407,6.937155665201059,0.4,-9.122244297354658,7.546675960655053e-10,9.05881204404773,101.6850405199813,0.6106229845218483,0.3543278163020905,0.045686329089422315,0.07594798375904921,-0.21422685240693146,-0.45059475228915585,-1.3402137362374713,-1.1194837511486884,1.980951927744892e-09,-2.2780947169066257e-10,-0.1874250364162884,73.47589820756971
LIT_HOST_01364,False,late/star-forming,11.382756769785034,241410841438.80112,9.285939383729774,1.1116341011653625,-9.649710812024479,2.2402123544546283e-10,8.739431891023422,166.82611886608686,7.341243800284119,3.1824188832275095,1.1403554131062865,0.5681095357109045,0.8657696470873788,0.502757342721404,0.05704022843709387,-0.24556792103453373,0.922826472091093,-0.1061250442904757,-0.12892609471130523,71.52290003809729
LIT_HOST_01365,False,late/star-forming,11.048683171049369,111862152266.68257,10.496698138291473,3.845593343913621,-10.271240558440535,5.35499958559679e-11,8.580129506775517,133.77982762834193,3.40170030028416,1.3045384388574384,1.6171163290187696,1.2638244325251715,0.5316960483517131,0.11545688032219474,0.20874126247520136,0.10168674698325815,0.9928004881043162,-0.11417205613199637,-0.06704685077023657,69.513517755793
LIT_HOST_01366,False,late/star-forming,9.928599758366797,8483982389.531946,3.428564586034706,2.4625177820060378,-9.373883980468602,4.2278154308991575e-10,8.728487811747021,108.71140349802607,0.2579957998061164,0.3029101602386704,0.24044416413427344,0.5344064682537164,-0.5883873643308586,-0.5186861592799349,-0.6189857593056632,-0.2721282939645912,0.00022149991763666715,-2.5472490528216722e-05,-0.11274453287542584,70.99190057043604
LIT_HOST_01367,False,late/star-forming,11.43442503476278,271909909145.87778,8.585869031792024,3.3709498104518056,-9.913888436071597,1.2193027798265457e-10,8.497658547355595,185.59173172303025,8.26871288321585,3.8767446174399662,4.212505721296186,2.1321200790698605,0.9174379120651246,0.5884671925755143,0.6245405037252527,0.3288116601148037,0.999991090721939,-0.114998975433023,-0.21840018446278864,74.5315122912673
LIT_HOST_01368,False,late/star-forming,10.10302175158076,12677153576.211596,4.904436354794848,1.376642566805094,-9.949846662498892,1.1224146782683244e-10,8.661365188507157,108.72108922733851,0.3855090953742678,0.3164164588491252,0.14041104924877995,0.29880709758825696,-0.41396537111689535,-0.49974093414577697,-0.8525987152905286,-0.5246090909034736,5.130702767476004e-06,-5.900308182597405e-07,-0.17115743998129848,72.92750983988287
LIT_HOST_01369,False,late/star-forming,10.070866428289273,11772438444.478874,3.637631148479202,2.155971967957359,-9.282856957463965,5.213664040355083e-10,8.797789599949203,105.88550016352941,0.35799693265501487,0.396163249776172,0.2753203545465446,0.4438724804259567,-0.4461206944083827,-0.4021258144099939,-0.5601616798508746,-0.35274177988933547,0.0005714655791133702,-6.571854159803757e-05,-0.06907373766938808,69.57843307113475
LIT_HOST_01370,False,late/star-forming,9.430064517515135,2691934680.148868,2.089611464521952,2.064882951130568,-10.31223384088441,4.8726605663609744e-11,8.817161152124674,78.08356789313383,0.08186106582302144,0.15769771207254105,0.1049643584603336,0.23118351512920512,-1.0869226051825212,-0.8021746075048217,-0.978958144279646,-0.63604313713588,6.693646768411149e-07,-7.697693783672822e-08,-0.03328415872814034,68.44106017380997
LIT_HOST_01371,True,early/quiescent,10.276118601822708,18885070125.516487,2.09515791589527,5.226515726071588,-11.376432043786957,4.2030829025629965e-12,8.88105503248695,186.6780297804308,0.5742902976129375,1.1033880014965332,1.8589236093577561,3.3445739608972964,-0.24086852087494812,0.04272825702594547,0.26926154323286977,0.5243408042517004,0.997273450643675,-0.11468644682402263,-0.24065423028973412,75.29926596100287
LIT_HOST_01372,False,late/star-forming,10.474198304201801,29798767672.133232,3.8541133628544992,2.3681872937662414,-9.848603452537466,1.4170871093649875e-10,8.614841999896807,126.18536980482907,0.9061731325956698,0.9464555818783115,0.72249909635823,0.692430487918358,-0.04278881849585466,-0.02389976310303832,-0.14116269175048687,-0.15962381826168331,0.3288769336096856,-0.03782084736511385,-0.1376988344006826,71.81243673264234
LIT_HOST_01373,True,early/quiescent,10.673671683257833,47170630720.870155,2.62804918521983,7.407755013908379,-10.961336969198907,1.0931078944567329e-11,8.921367138789313,204.78185676327442,1.4344471783918047,2.1971748113168084,5.246531049526106,5.7044225691226185,0.15668456056017738,0.3418646115723228,0.7198722474068753,0.7562116894666495,0.9999980834359185,-0.11499977959513062,-0.14055544149582172,71.90696932122968
LIT_HOST_01374,True,early/quiescent,10.07550522250733,11898856377.671265,4.475082713543706,6.613726400431332,-11.705034578425408,1.9722656985281375e-12,8.872456165393674,132.36977553999935,0.36184127064233196,0.3254846957937338,0.6939014940160019,2.127972519388065,-0.4414819001903261,-0.48746942703000734,-0.15870217744384846,0.3279660151854239,0.2697341076044039,-0.03101942237450645,-0.0429482160669202,68.74633337076314
LIT_HOST_01375,False,late/star-forming,10.694712539596363,49512235982.06267,4.069208027884083,2.5738046931978467,-9.684819487532717,2.066238799831919e-10,8.857409200613416,144.509527919467,1.5056548134921532,1.489460753553867,1.2357359389718732,0.9869852866126305,0.17772541689870747,0.17302906428852832,0.091925677468507,-0.005689321484946004,0.954508529024237,-0.10976848083778726,-0.25630001385407963,75.84376768966945
LIT_HOST_01376,True,early/quiescent,10.565080054357711,36735000860.85299,3.974323559689076,2.7848102087273263,-11.153012922388829,7.030514003485756e-12,8.864169388228333,163.15664726434463,1.1171022631621712,1.131470539212675,1.0156869617778113,1.3612794000942712,0.04809293166005553,0.05364325044811592,0.006759877514221596,0.13394727249630328,0.841703933535266,-0.0967959523565556,-0.19106047199484147,73.59901311294377
LIT_HOST_01377,True,early/quiescent,10.975921842329917,94606688741.42415,7.5222717806737,3.214330677754151,-11.164472644495751,6.847426125581367e-12,8.885256945107711,166.7880692724861,2.876965935121255,1.5395692884993162,1.5951841182216366,1.6419602586054092,0.4589347196322617,0.18739923915397097,0.20281081711913437,0.21536264140873065,0.9920840569772931,-0.11408966655238871,-0.22714914989433016,74.83240904939194
LIT_HOST_01378,True,early/quiescent,10.398800381678162,25049576142.44687,1.6313309035017869,3.9626807639985397,-11.868192065304205,1.3545902168028458e-12,9.052958807398024,192.21404765629796,0.7617513963311436,1.8796835276743284,2.4010148548336967,2.688446884752682,-0.11818674101949321,0.27408473556460006,0.3803948470009453,0.4295014606060762,0.9995443115385957,-0.1149475958269385,-0.32553707932420495,78.30100069098461
LIT_HOST_01379,False,late/star-forming,9.77839500260654,6003368506.624942,1.8929115570265123,0.821172726478447,-10.598337260163353,2.5215218731602097e-11,8.54552366901743,97.25421366681447,0.18256094700392242,0.38823179251967965,0.10276533412439723,0.14262429011232886,-0.7385921200911152,-0.4109089028721722,-0.9881533613863416,-0.8458065041938209,5.771601142289244e-07,-6.637341313632631e-08,-0.022592116838896097,68.1048937773573
LIT_HOST_01380,False,late/star-forming,10.496324360321308,31356267468.8624,1.3776503127099642,1.4074587273035761,-9.826570382591589,1.490835128291248e-10,8.481624468517477,167.45392627631225,0.953536315038246,2.7861967577579936,1.2640622902793457,0.7247170244601373,-0.02066276237634737,0.4450117825083618,0.10176847557456623,-0.13983153647080443,0.9609214476723628,-0.11050596648232172,-0.09576915680459835,70.43908857256724
LIT_HOST_01381,False,late/star-forming,10.028450325585045,10677026621.860323,2.5627052937182033,2.0559416774668797,-9.52009093474292,3.0193194540567754e-10,8.728157287838279,108.59623710211865,0.3246857308729069,0.510009278127148,0.33799470144065635,0.44522800121525824,-0.48853679711261117,-0.2924219231123173,-0.47109010786767574,-0.3514175298924541,0.002397159947946852,-0.00027567339401388796,-0.0019406634075052522,67.46026287940151
